workload	metric	unit	baseline_n	baseline_mean	baseline_min	baseline_max	baseline_sd	f2load_n	f2load_mean	f2load_min	f2load_max	f2load_sd	absolute_mean_difference	mean_difference_pct	percentage_point_difference	f2load_mean_in_baseline_range
D	data_cache_misses_per_op	misses/op	10	0.15175855601616609	0.15162905414155226	0.1519293121006298	0.00010173194675031503	10	0.1513797619055396	0.15107402228113445	0.15173966317094034	0.00023625043700653968	-0.0003787941106264958	-0.24960313314139615		False
D	data_cache_hit_pct	%	10	62.92907513134736	62.7736799070448	63.14512028132337	0.12980292574390348	10	62.89385751712355	62.73131628149058	62.995022951151384	0.07179002521840605	-0.035217614223810756	-0.055963978733686304	-0.035217614223810756	True
D	compaction_read_bytes	bytes	10	175821550.4	0	760907900	242838427.4121882	10	217899721.7	0	820509628	340435104.3665213	42078171.29999998	23.932317286629946		True
D	compaction_write_bytes	bytes	10	169315123.2	0	803868672	245317817.87610075	10	239553740.8	0	881631232	343509384.28100324	70238617.60000002	41.48395977424422		True
D	compaction_read_bytes_per_op	bytes/op	10	0.21874425094195568	0.0	0.9415549034100605	0.30067861277588553	10	0.2727117969506376	0.0	1.0304772083452383	0.42712457961844696	0.053967546008681894	24.671526577858405		True
D	compaction_write_bytes_per_op	bytes/op	10	0.21060314239312328	0.0	0.994714984322457	0.30354889154660825	10	0.3001156031042305	0.0	1.1072397687225348	0.43101844617790347	0.08951246071110724	42.50290840581022		True
D	flush_write_bytes_per_op	bytes/op	10	51.96799016034298	51.94543782749702	52.00212893931483	0.021334731508635244	10	51.98570362900328	51.93282864366022	52.00957586094056	0.02955412334926034	0.017713468660303988	0.0340853448548728		True
D	device_read_ios	I/Os	10	122058948.2	119931484	123537715	1002561.3050365659	10	121170775.1	118937288	124474590	1563659.814219793	-888173.1000000089	-0.7276591459273396		True
D	device_write_ios	I/Os	10	89691.7	82420	94761	3763.6724987407947	10	87048.2	82877	89679	1904.660996374712	-2643.5	-2.947318425227752		True
D	device_read_bytes	bytes	10	1013656288460.8	996153880576	1025658380288	8325838922.1082325	10	1005912255692.8	987361161216	1033349922816	12904880785.28607	-7744032768.0	-0.7639702783040048		True
D	device_write_bytes	bytes	10	41876755251.2	41119588352	42877325312	484403853.04547304	10	41745272422.4	40917020672	43209973760	668432017.8710614	-131482828.79999542	-0.3139756841505248		True
D	device_read_bytes_per_op	bytes/op	10	1265.3736169559043	1264.5232848802625	1266.567658140242	0.7332963531029125	10	1261.7606974383032	1259.376789071473	1264.9717715583336	1.8009099472670296	-3.6129195176010853	-0.285521957245527		False
D	device_write_bytes_per_op	bytes/op	10	52.27509078354351	52.058291613396214	53.05682316167555	0.30482023869610686	10	52.36240244051102	52.055869636510515	53.164561796505126	0.43549724547788776	0.08731165696750764	0.1670234439745677		True
E	throughput_ops_sec	ops/s	10	106575.4	105414.0	107067.0	502.33835432129035	10	106034.8	103732.0	107058.0	934.32718513853	-540.5999999999913	-0.507246512797499		True
E	avg_latency_us	us	10	450.3728	448.298	455.321	2.1363406303510897	10	452.6892	448.337	462.708	4.040564586512364	2.316400000000044	0.5143294621700267		True
