Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
nvme27n1       211.60  92205.60    46.60  18.05    0.27   435.75  167.00  93413.60     9.00   5.11    0.21   559.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.04
nvme28n1       216.20  93585.60    44.00  16.91    0.29   432.87  164.00  91426.40     1.80   1.09    0.37   557.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.92
nvme29n1       217.40  94723.20    48.00  18.09    0.30   435.71  164.20  92712.00     8.00   4.65    0.37   564.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00  53.92
nvme2n1        226.00  97264.80    53.60  19.17    0.30   430.38  169.20  94585.60     8.80   4.94    0.40   559.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.32
nvme30n1       218.20  95223.20    47.20  17.78    0.32   436.40  163.20  93827.20     2.80   1.69    0.35   574.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.56
nvme31n1       220.80  95405.60    53.00  19.36    0.30   432.09  166.00  94396.00     8.00   4.60    0.37   568.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.00
nvme3n1        218.60  95984.80    48.60  18.19    0.29   439.09  164.40  93385.60     3.60   2.14    0.37   568.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.56
nvme4n1        219.20  94095.20    53.20  19.53    0.28   429.27  163.60  94242.40     8.00   4.66    0.37   576.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.88
nvme5n1        218.60  94941.60    47.80  17.94    0.29   434.32  182.60  96007.20     6.80   3.59    0.36   525.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00  58.08
nvme6n1        226.80  96588.80    54.20  19.29    0.29   425.88  195.60  94856.00     9.60   4.68    0.33   484.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.60
nvme7n1        219.40  94971.20    50.20  18.62    0.30   432.87  203.60  95869.60     7.00   3.32    0.33   470.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.16
nvme8n1        224.20  95848.00    52.60  19.00    0.31   427.51  195.60  96561.60    18.20   8.51    0.39   493.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.28
nvme9n1        219.20  95875.20    54.80  20.00    0.29   437.39  221.00  96964.00    16.40   6.91    0.32   438.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.52


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.20      8.80     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           10754.20 4500000.00     0.00   0.00    0.00   418.44 6032.60 4143310.40     0.00   0.00    0.00   686.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      8.80     1.80  81.82    0.00    22.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1       276.80 126903.20    67.00  19.49    0.32   458.47  183.20 131810.40     2.80   1.51    0.35   719.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.80
nvme11n1       280.00 125472.80    63.40  18.46    0.31   448.12  179.20 130275.20     2.80   1.54    0.41   726.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.32
nvme12n1       281.00 127815.20    68.60  19.62    0.32   454.86  180.40 129858.40     2.80   1.53    0.40   719.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.12
nvme13n1       278.00 126721.60    65.40  19.04    0.33   455.83  178.60 128984.00     3.00   1.65    0.41   722.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.28
nvme14n1       270.40 125545.60    69.00  20.33    0.32   464.30  177.00 129826.40     3.00   1.67    0.42   733.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.72
nvme15n1       273.80 123913.60    63.60  18.85    0.32   452.57  180.80 129929.60     3.00   1.63    0.41   718.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.60
nvme16n1       279.20 126225.60    68.00  19.59    0.32   452.10  190.40 130831.20     3.20   1.65    0.41   687.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.32
nvme17n1       276.60 124253.60    64.20  18.84    0.31   449.22  182.00 129356.00     3.00   1.62    0.36   710.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.48
nvme18n1       275.40 124251.20    68.60  19.94    0.33   451.17  189.80 129227.20     3.20   1.66    0.41   680.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.64
nvme19n1       275.60 126002.40    64.60  18.99    0.33   457.19  177.60 129268.80     3.20   1.77    0.42   727.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.16
nvme1n1        279.40 125412.80    65.40  18.97    0.33   448.86  179.80 128920.80     3.80   2.07    0.43   717.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.36
nvme20n1       279.00 127261.60    71.60  20.42    0.31   456.13  178.80 129934.40     3.20   1.76    0.43   726.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.40
nvme21n1       273.20 124015.20    63.20  18.79    0.31   453.94  180.80 129162.40     3.20   1.74    0.41   714.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.60
nvme22n1       276.20 124496.80    69.20  20.03    0.32   450.75  180.60 128921.60     3.00   1.63    0.40   713.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.68
nvme23n1       277.40 127545.60    65.60  19.13    0.31   459.79  180.40 128896.00     3.00   1.64    0.39   714.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.08
nvme24n1       286.60 130376.80    71.40  19.94    0.32   454.91  182.00 127937.60     2.80   1.52    0.39   702.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.48
nvme25n1       284.40 130912.80    65.00  18.60    0.32   460.31  181.80 129712.80     2.60   1.41    0.41   713.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.24
nvme26n1       286.80 131209.60    73.40  20.38    0.30   457.50  183.60 130572.80     2.60   1.40    0.42   711.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.36
nvme27n1       284.00 129432.00    67.60  19.23    0.31   455.75  184.00 129066.40     2.60   1.39    0.35   701.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.08
nvme28n1       282.20 128283.20    71.20  20.15    0.32   454.58  182.20 130928.00     2.80   1.51    0.40   718.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.72
nvme29n1       280.80 128611.20    67.80  19.45    0.32   458.02  182.20 131067.20     3.00   1.62    0.39   719.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.88
nvme2n1        275.20 126100.80    66.40  19.44    0.33   458.22  177.60 129648.00     3.60   1.99    0.44   730.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.92
nvme30n1       285.60 128651.20    68.40  19.32    0.32   450.46  182.00 130693.60     3.40   1.83    0.36   718.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.12
nvme31n1       281.20 128228.00    69.00  19.70    0.34   456.00  182.60 130084.80     3.60   1.93    0.38   712.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.36
nvme3n1        282.40 125860.80    65.20  18.76    0.31   445.68  178.20 130260.80     3.80   2.09    0.40   730.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.16
nvme4n1        280.00 127239.20    68.60  19.68    0.33   454.43  180.60 130720.00     3.40   1.85    0.41   723.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.96
nvme5n1        287.20 128137.60    66.60  18.82    0.32   446.16  199.80 131584.80     5.60   2.73    0.38   658.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.52
nvme6n1        279.80 126606.40    71.60  20.38    0.32   452.49  227.80 130396.00     6.80   2.90    0.33   572.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.64
nvme7n1        282.80 124942.40    62.60  18.12    0.31   441.80  229.00 130043.20     6.40   2.72    0.34   567.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.56
nvme8n1        278.80 127413.60    69.60  19.98    0.37   457.01  210.40 129436.00     2.80   1.31    0.43   615.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.64
nvme9n1        279.60 125792.80    64.40  18.72    0.31   449.90  234.60 129436.00     2.80   1.18    0.33   551.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.60


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.20      0.80     0.00   0.00    0.00     4.00   20.80     85.60     0.00   0.00    0.00     4.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           10019.00 4290758.40     0.00   0.00    0.00   428.26 6564.20 3998161.60     0.00   0.00    0.00   609.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.20      0.80     0.00   0.00    0.00     4.00   18.20     85.60     2.60  12.50    0.03     4.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1       256.00 118662.40    60.40  19.09    0.33   463.52  195.00 125986.40    10.60   5.16    0.34   646.08    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.60
nvme11n1       254.00 116879.20    61.60  19.52    0.33   460.15  195.20 124902.40    10.60   5.15    0.39   639.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.40
nvme12n1       257.80 117547.20    61.40  19.24    0.31   455.96  194.60 124440.80     9.80   4.79    0.39   639.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.56
nvme13n1       254.20 119216.80    60.40  19.20    0.34   468.99  190.40 126555.20     8.20   4.13    0.40   664.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.36
nvme14n1       266.20 121678.40    63.60  19.28    0.32   457.09  191.80 127550.40     6.20   3.13    0.41   665.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.48
nvme15n1       265.00 119456.00    61.60  18.86    0.32   450.78  194.00 124511.20    10.40   5.09    0.38   641.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.24
nvme16n1       258.00 118561.60    62.40  19.48    0.32   459.54  189.80 125548.80     9.20   4.62    0.40   661.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.72
nvme17n1       256.00 118228.80    59.40  18.83    0.33   461.83  197.00 125420.00     9.40   4.55    0.34   636.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.56
nvme18n1       259.20 119613.60    61.40  19.15    0.33   461.47  196.40 125877.60     7.60   3.73    0.39   640.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.56
nvme19n1       267.20 123147.20    61.20  18.64    0.33   460.88  193.80 126499.20    11.00   5.37    0.38   652.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.88
nvme1n1        259.20 117316.80    60.20  18.85    0.31   452.61  183.20 121800.80     8.80   4.58    0.41   664.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.08
nvme20n1       267.40 122280.80    62.60  18.97    0.32   457.30  194.80 126037.60    11.80   5.71    0.39   647.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.36
nvme21n1       263.80 120397.60    61.80  18.98    0.32   456.40  193.00 125345.60    11.60   5.67    0.38   649.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.16
nvme22n1       264.20 121738.40    62.40  19.11    0.33   460.78  191.80 125634.40    10.20   5.05    0.38   655.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.72
nvme23n1       266.40 122801.60    61.80  18.83    0.32   460.97  192.60 126080.00    11.20   5.50    0.38   654.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.00
nvme24n1       267.60 123760.80    64.00  19.30    0.32   462.48  190.60 125009.60     9.80   4.89    0.39   655.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.56
nvme25n1       268.00 121099.20    58.00  17.79    0.32   451.86  192.20 123792.80    10.00   4.95    0.37   644.08    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.44
nvme26n1       261.20 119005.60    63.20  19.48    0.31   455.61  186.60 121576.80     9.00   4.60    0.37   651.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.56
nvme27n1       262.60 119850.40    58.40  18.19    0.30   456.40  186.00 122112.00    11.60   5.87    0.33   656.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.32
nvme28n1       261.20 119752.00    63.40  19.53    0.31   458.47  183.00 122096.80     8.40   4.39    0.39   667.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.84
nvme29n1       263.40 120125.60    61.00  18.80    0.32   456.06  185.40 122094.40    13.20   6.65    0.36   658.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.84
nvme2n1        255.00 116704.00    60.20  19.10    0.32   457.66  183.20 121260.80    13.00   6.63    0.41   661.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.12
nvme30n1       262.00 119282.40    61.00  18.89    0.35   455.28  182.20 120926.40     9.20   4.81    0.35   663.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.76
nvme31n1       260.40 119464.80    62.80  19.43    0.34   458.77  184.60 122201.60    14.60   7.33    0.36   661.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.52
