Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
nvme31n1      6457.00 123793.60    38.60   0.59    0.08    19.17  143.60  77136.80     3.80   2.58    0.32   537.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.08
nvme3n1       6635.00 126915.20    41.80   0.63    0.09    19.13  153.60  82864.00     4.00   2.54    0.36   539.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.00
nvme4n1       6807.80 129188.00    39.60   0.58    0.08    18.98  153.20  82708.80     4.00   2.54    0.34   539.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.08
nvme5n1       6797.20 130412.80    42.00   0.61    0.08    19.19  215.60  81976.80     6.80   3.06    0.14   380.23    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.00
nvme6n1       6810.40 130601.60    40.80   0.60    0.08    19.18  171.80  81439.20     4.40   2.50    0.30   474.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.00
nvme7n1       6632.60 126845.60    45.00   0.67    0.09    19.12  152.00  81056.80     4.20   2.69    0.35   533.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.00
nvme8n1       6725.60 127322.40    38.20   0.56    0.09    18.93  211.00  82043.20     4.20   1.95    0.24   388.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.08
nvme9n1       6590.80 127204.80    43.20   0.65    0.09    19.30  170.40  81501.60     5.60   3.18    0.31   478.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.00


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0           132.20    543.20     0.00   0.00    0.34     4.11    7.00     28.00     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.05   0.56
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           163270.40 2907547.20     0.00   0.00    0.00    17.81 3202.60 1532721.60     0.00   0.00    0.00   478.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1         24.00    543.20   108.20  81.85    0.11    22.63    1.40     28.00     5.60  80.00    0.00    20.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.56
nvme10n1      5247.40  83892.00    24.00   0.46    0.08    15.99  105.40  47592.00     8.00   7.05    0.16   451.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.92
nvme11n1      5155.80  82481.60    25.60   0.49    0.08    16.00   98.20  47683.20     8.80   8.22    0.29   485.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.00
nvme12n1      5166.20  82975.20    22.00   0.42    0.08    16.06   93.40  46397.60     5.60   5.66    0.17   496.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.52
nvme13n1      5076.40  82012.00    24.00   0.47    0.08    16.16   86.40  45813.60     3.20   3.57    0.35   530.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.60
nvme14n1      5144.00  82747.20    22.40   0.43    0.08    16.09   86.80  46040.00     3.20   3.56    0.18   530.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.20
nvme15n1      5144.20  81907.20    25.00   0.48    0.08    15.92   88.20  45180.00     7.00   7.35    0.30   512.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.44
nvme16n1      5028.20  80405.60    20.80   0.41    0.08    15.99   85.20  45892.00     5.40   5.96    0.18   538.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.96
nvme17n1      5126.40  82802.40    22.60   0.44    0.08    16.15   90.00  47866.40     4.20   4.46    0.32   531.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.32
nvme18n1      5167.40  83468.80    21.20   0.41    0.08    16.15   90.60  48651.20     4.00   4.23    0.36   536.99    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.00
nvme19n1      5189.80  82744.80    24.00   0.46    0.08    15.94   91.80  48672.00     6.60   6.71    0.32   530.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.32
nvme1n1       5361.00  85823.20    23.00   0.43    0.08    16.01   88.40  46380.80     6.60   6.95    0.33   524.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.44
nvme20n1      5237.80  82812.80    22.20   0.42    0.08    15.81   97.40  50700.00     9.00   8.46    0.34   520.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.08
nvme21n1      5281.40  82492.00    24.20   0.46    0.08    15.62   97.80  50718.40     6.60   6.32    0.30   518.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.92
nvme22n1      5157.00  81083.20    20.40   0.39    0.08    15.72   94.00  48874.40     6.00   6.00    0.33   519.94    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.20
nvme23n1      5215.00  83524.00    22.80   0.44    0.08    16.02   95.20  49314.40     6.60   6.48    0.17   518.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.16
nvme24n1      5166.40  82233.60    23.40   0.45    0.08    15.92   90.40  48780.00     5.80   6.03    0.18   539.60    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.28
nvme25n1      5084.20  80266.40    23.40   0.46    0.08    15.79   91.40  47449.60     7.20   7.30    0.32   519.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.60
nvme26n1      5242.60  83233.60    21.80   0.41    0.08    15.88   92.80  48743.20     5.80   5.88    0.38   525.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.84
nvme27n1      5267.80  83579.20    24.40   0.46    0.08    15.87   97.00  49020.00     9.80   9.18    0.38   505.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.32
nvme28n1      5274.20  84557.60    24.60   0.46    0.08    16.03   93.40  47051.20     5.40   5.47    0.31   503.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.60
nvme29n1      5261.20  84452.00    25.80   0.49    0.08    16.05  100.20  46508.00     9.80   8.91    0.29   464.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.52
nvme2n1       5378.80  85889.60    24.60   0.46    0.08    15.97   88.20  45174.40     8.00   8.32    0.34   512.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.60
nvme30n1      5291.00  85120.80    23.80   0.45    0.08    16.09   87.20  45501.60     9.00   9.36    0.17   521.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.00
nvme31n1      5329.20  83982.40    23.00   0.43    0.08    15.76   90.00  45538.40     7.40   7.60    0.30   505.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.68
nvme3n1       5334.80  85592.00    24.00   0.45    0.08    16.04   89.40  45062.40     7.20   7.45    0.33   504.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.44
nvme4n1       5496.00  87771.20    23.60   0.43    0.08    15.97   88.00  45003.20     6.40   6.78    0.32   511.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.20
nvme5n1       5400.60  87075.20    24.40   0.45    0.08    16.12  108.20  45989.60     9.60   8.15    0.16   425.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.96
nvme6n1       5387.20  87330.40    25.20   0.47    0.08    16.21   99.40  45699.20    19.40  16.33    0.30   459.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.24
nvme7n1       5350.20  85835.20    25.00   0.47    0.08    16.04   87.40  46294.40    10.40  10.63    0.34   529.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.00
nvme8n1       5345.60  85742.40    24.20   0.45    0.08    16.04  129.80  46806.40    21.60  14.27    0.24   360.60    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.72
nvme9n1       5224.80  83785.60    26.20   0.50    0.08    16.04   98.20  46445.60     7.40   7.01    0.31   472.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.00


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.00      8.00     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           154474.80 5955315.20     0.00   0.00    0.00    38.55 8471.20 4197628.00     0.00   0.00    0.00   495.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      8.00     1.60  80.00    0.00    20.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1      4962.80 172146.40    78.80   1.56    0.09    34.69  279.40 133076.00     5.40   1.90    0.17   476.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
nvme11n1      4957.60 172388.80    77.40   1.54    0.10    34.77  261.80 135548.00     3.40   1.28    0.34   517.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme12n1      4915.20 171873.60    79.00   1.58    0.09    34.97  263.60 134400.00     3.40   1.27    0.18   509.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
nvme13n1      4884.60 171502.40    76.20   1.54    0.10    35.11  268.00 133011.20     3.80   1.40    0.38   496.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme14n1      4897.40 167994.40    78.40   1.58    0.09    34.30  263.00 132400.80     4.00   1.50    0.18   503.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.36
nvme15n1      5038.20 167306.40    73.80   1.44    0.09    33.21  261.80 134080.00     3.80   1.43    0.35   512.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.84
nvme16n1      4969.40 164690.40    77.20   1.53    0.09    33.14  263.40 134104.00     3.80   1.42    0.18   509.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme17n1      4959.00 163627.20    73.40   1.46    0.09    33.00  262.40 134009.60     3.80   1.43    0.35   510.71    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme18n1      4927.20 161757.60    74.00   1.48    0.09    32.83  264.20 134795.20     3.60   1.34    0.39   510.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme19n1      4970.40 164608.00    70.80   1.40    0.09    33.12  264.60 134332.00     3.40   1.27    0.36   507.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
nvme1n1       4963.80 171840.00    77.40   1.54    0.10    34.62  257.40 130431.20     3.20   1.23    0.39   506.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.36
nvme20n1      4957.40 165876.80    75.60   1.50    0.10    33.46  261.20 132580.00     3.20   1.21    0.41   507.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme21n1      4916.00 166656.80    72.20   1.45    0.09    33.90  262.40 132612.80     3.00   1.13    0.33   505.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme22n1      4909.80 165928.00    79.00   1.58    0.10    33.80  262.00 133408.80     2.60   0.98    0.37   509.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme23n1      4805.60 168076.00    71.00   1.46    0.09    34.98  257.80 131992.80     2.80   1.07    0.19   512.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
nvme24n1      4837.40 173369.60    79.60   1.62    0.09    35.84  257.60 131968.00     2.60   1.00    0.18   512.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme25n1      4825.80 172496.80    75.80   1.55    0.10    35.74  257.20 132579.20     2.60   1.00    0.37   515.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme26n1      4772.80 171936.00    80.20   1.65    0.10    36.02  260.00 130118.40     2.80   1.07    0.43   500.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme27n1      4787.00 174324.00    79.80   1.64    0.10    36.42  262.20 131856.00     3.00   1.13    0.43   502.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme28n1      4837.20 175525.60    83.00   1.69    0.10    36.29  259.80 129641.60     3.00   1.14    0.36   499.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme29n1      4867.40 176172.00    82.80   1.67    0.10    36.19  259.60 127769.60     3.00   1.14    0.33   492.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
nvme2n1       4886.00 169709.60    75.80   1.53    0.10    34.73  260.60 131844.80     3.60   1.36    0.40   505.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme30n1      4857.40 175398.40    78.20   1.58    0.09    36.11  255.00 129792.80     3.00   1.16    0.19   508.99    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.84
nvme31n1      4829.20 172492.80    78.20   1.59    0.10    35.72  251.60 130040.00     3.20   1.26    0.35   516.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme3n1       4916.20 169532.80    74.00   1.48    0.10    34.48  261.00 130845.60     3.40   1.29    0.38   501.32    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme4n1       4923.00 168511.20    74.20   1.48    0.10    34.23  257.00 129895.20     3.20   1.23    0.37   505.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme5n1       5017.00 167676.80    73.20   1.44    0.10    33.42  334.80 131124.00     8.00   2.33    0.30   391.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
nvme6n1       4931.40 163740.00    72.80   1.45    0.09    33.20  280.40 130548.00     4.80   1.68    0.34   465.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme7n1       4853.60 164672.00    70.40   1.43    0.10    33.93  252.40 128708.00     3.20   1.25    0.38   509.94    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.84
nvme8n1       4900.80 167556.80    75.60   1.52    0.10    34.19  339.40 130144.00     3.00   0.88    0.26   383.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
