Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
nvme17n1        56.40  22366.40    16.00  22.10    0.23   396.57   82.80  27418.40    21.60  20.69    0.21   331.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  26.80
nvme18n1        51.80  21867.20    13.40  20.55    0.25   422.15   72.40  27358.40     9.20  11.27    0.23   377.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  26.24
nvme19n1        51.80  22166.40    14.60  21.99    0.24   427.92   63.00  27413.60     8.20  11.52    0.28   435.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.56
nvme1n1         50.40  21182.40    14.00  21.74    0.25   420.29   60.60  27646.40     4.20   6.48    0.28   456.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00  22.96
nvme20n1        51.60  21640.00    13.40  20.62    0.25   419.38   62.00  27286.40     6.00   8.82    0.27   440.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.44
nvme21n1        50.60  20972.00    14.00  21.67    0.23   414.47   60.80  27025.60     5.80   8.71    0.29   444.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.92
nvme22n1        51.60  21345.60    13.80  21.10    0.24   413.67   78.60  28117.60     7.40   8.60    0.22   357.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.52
nvme23n1        50.40  21433.60    12.80  20.25    0.24   425.27   61.20  28340.80     4.80   7.27    0.29   463.08    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.52
nvme24n1        50.80  21304.00    14.00  21.60    0.25   419.37   75.40  29194.40    16.80  18.22    0.25   387.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  26.00
nvme25n1        51.20  20932.00    14.20  21.71    0.25   408.83   64.80  28749.60     3.80   5.54    0.27   443.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.84
nvme26n1        51.80  21436.80    14.00  21.28    0.24   413.84   65.60  29032.00     6.20   8.64    0.27   442.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.08
nvme27n1        50.40  21146.40    14.20  21.98    0.23   419.57   63.40  28564.00     5.80   8.38    0.26   450.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.52
nvme28n1        52.40  21980.00    13.80  20.85    0.24   419.47   62.60  28864.80     5.20   7.67    0.28   461.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.84
nvme29n1        54.00  22821.60    15.40  22.19    0.25   422.62   67.00  29792.00     5.20   7.20    0.27   444.66    0.00      0.00     0.00   0.00    0.00     0.00    0.00  25.20
nvme2n1         50.40  20876.00    13.80  21.50    0.24   414.21   63.60  27939.20     6.60   9.40    0.28   439.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  22.24
nvme30n1        53.80  22545.60    13.80  20.41    0.25   419.06   65.80  29360.80     5.40   7.58    0.30   446.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.52
nvme31n1        53.20  21937.60    15.00  21.99    0.24   412.36   64.60  28067.20     5.20   7.45    0.26   434.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.12
nvme3n1         53.60  22180.80    14.00  20.71    0.25   413.82   65.80  28453.60     6.00   8.36    0.28   432.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.20
nvme4n1         55.40  22252.00    14.20  20.40    0.25   401.66   62.20  28049.60     6.40   9.33    0.28   450.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.32
nvme5n1         50.20  21069.60    12.60  20.06    0.24   419.71   61.20  27814.40     6.60   9.73    0.27   454.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  22.80
nvme6n1         51.20  21070.40    14.00  21.47    0.24   411.53   60.20  27532.80     8.40  12.24    0.28   457.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.04
nvme7n1         51.20  21512.80    14.40  21.95    0.25   420.17   61.80  27584.80     4.80   7.21    0.28   446.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  22.32
nvme8n1         55.60  21972.00    14.60  20.80    0.24   395.18   63.60  27905.60    10.60  14.29    0.28   438.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.44
nvme9n1         54.40  22871.20    14.20  20.70    0.24   420.43   63.60  29259.20     4.00   5.92    0.29   460.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.28


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.20      0.80     0.00   0.00    0.00     4.00    1.40      5.60     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           8305.20 3010621.60     0.00   0.00    0.00   362.50 6171.00 2796287.20     0.00   0.00    0.00   453.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.20      0.80     0.00   0.00    0.00     4.00    0.40      5.60     1.00  71.43    0.00    14.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1       212.80  85510.40    53.60  20.12    0.28   401.83  182.20  86647.20     2.20   1.19    0.36   475.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.52
nvme11n1       212.60  84833.60    55.40  20.67    0.30   399.03  184.00  85054.40     2.20   1.18    0.38   462.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  44.96
nvme12n1       209.80  84564.00    51.80  19.80    0.29   403.07  182.80  84968.80     2.20   1.19    0.36   464.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  43.68
nvme13n1       211.00  84345.60    55.60  20.86    0.29   399.74  186.80  87388.00     2.00   1.06    0.39   467.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  44.48
nvme14n1       208.40  83679.20    50.60  19.54    0.29   401.53  183.80  88588.80     2.20   1.18    0.38   481.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  44.96
nvme15n1       214.80  86064.00    57.40  21.09    0.28   400.67  211.60  90053.60     4.40   2.04    0.31   425.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  49.68
nvme16n1       219.00  86685.60    55.40  20.19    0.29   395.82  187.20  90307.20     2.00   1.06    0.38   482.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.68
nvme17n1       214.40  85567.20    58.20  21.35    0.29   399.10  242.60  89062.40     5.00   2.02    0.28   367.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00  48.88
nvme18n1       216.00  85452.00    55.20  20.35    0.28   395.61  227.40  89773.60     4.40   1.90    0.33   394.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.64
nvme19n1       210.00  84135.20    57.20  21.41    0.29   400.64  188.40  90223.20     2.00   1.05    0.38   478.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  44.96
nvme1n1        210.80  84681.60    56.60  21.17    0.28   401.72  187.20  89938.40     1.80   0.95    0.40   480.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.60
nvme20n1       216.00  84383.20    54.80  20.24    0.28   390.66  189.00  90624.80     2.00   1.05    0.40   479.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.44
nvme21n1       215.00  85466.40    58.80  21.48    0.29   397.52  193.20  91240.00     2.20   1.13    0.39   472.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.80
nvme22n1       223.40  87416.00    54.00  19.47    0.27   391.30  221.40  91950.40     2.00   0.90    0.32   415.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  51.12
nvme23n1       212.80  86852.00    61.60  22.45    0.28   408.14  190.60  91365.60     2.00   1.04    0.38   479.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.20
nvme24n1       217.80  87517.60    54.40  19.99    0.28   401.83  243.00  92230.40     1.80   0.74    0.29   379.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.96
nvme25n1       218.40  87492.80    60.40  21.66    0.28   400.61  194.20  92424.80     2.00   1.02    0.36   475.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  48.64
nvme26n1       219.20  87327.20    53.00  19.47    0.28   398.39  204.60  91012.80     1.80   0.87    0.35   444.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  48.96
nvme27n1       214.80  86416.00    59.20  21.61    0.28   402.31  187.60  90351.20     1.80   0.95    0.34   481.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.68
nvme28n1       212.00  84888.00    55.60  20.78    0.28   400.42  188.60  90248.00     1.80   0.95    0.36   478.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.72
nvme29n1       209.40  86134.40    57.00  21.40    0.28   411.34  182.00  89508.80     1.80   0.98    0.36   491.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.20
nvme2n1        205.80  83436.00    57.40  21.81    0.28   405.42  185.40  88874.40     1.80   0.96    0.37   479.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.20
nvme30n1       209.00  84993.60    57.80  21.66    0.30   406.67  184.60  88690.40     1.80   0.97    0.42   480.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.96
nvme31n1       207.00  84865.60    56.40  21.41    0.29   409.98  184.60  88926.40     1.80   0.97    0.39   481.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.68
nvme3n1        205.40  82556.80    54.40  20.94    0.28   401.93  186.00  89353.60     2.00   1.06    0.36   480.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.20
nvme4n1        207.80  83064.80    56.40  21.35    0.27   399.73  184.40  87604.00     2.00   1.07    0.36   475.08    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.52
nvme5n1        207.00  84112.80    55.20  21.05    0.29   406.34  185.80  89697.60     1.80   0.96    0.36   482.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  44.48
nvme6n1        206.20  82555.20    57.00  21.66    0.28   400.36  184.40  88603.20     1.80   0.97    0.37   480.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.68
nvme7n1        206.20  82396.80    52.40  20.26    0.28   399.60  181.20  87327.20     2.00   1.09    0.36   481.94    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.32
nvme8n1        204.80  82337.60    54.60  21.05    0.29   402.04  182.00  87312.80     2.20   1.19    0.39   479.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  44.96
nvme9n1        216.40  84600.80    54.40  20.09    0.28   390.95  182.40  85999.20     2.40   1.30    0.37   471.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.36


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.60      2.40     0.00   0.00    0.00     4.00    2.40     25.60     0.00   0.00    0.00    10.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.24
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           2662.60 1040874.40     0.00   0.00    0.00   390.92 3125.00 1316077.60     0.00   0.00    0.00   421.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.60      2.40     0.00   0.00    0.00     4.00    1.60     25.60     0.80  33.33    0.00    16.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.24
nvme10n1        67.60  29271.20    19.20  22.12    0.25   433.01   86.00  39425.60     6.60   7.13    0.29   458.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.60
nvme11n1        68.00  28968.80    17.40  20.37    0.24   426.01   86.80  38608.00    11.00  11.25    0.30   444.79    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.76
nvme12n1        67.20  29029.60    20.80  23.64    0.24   431.99   84.40  38472.00     8.20   8.86    0.29   455.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.80
nvme13n1        65.40  28856.00    17.60  21.20    0.25   441.22   83.60  38904.00    11.20  11.81    0.31   465.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.72
nvme14n1        67.40  28695.20    21.00  23.76    0.26   425.74   84.80  38280.00     8.00   8.62    0.30   451.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.60
nvme15n1        67.20  27986.40    16.60  19.81    0.25   416.46  100.40  38336.00    12.00  10.68    0.24   381.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.52
nvme16n1        67.80  28745.60    19.60  22.43    0.25   423.98   89.60  39229.60    16.40  15.47    0.27   437.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.16
nvme17n1        68.60  29776.80    17.40  20.23    0.26   434.06  110.00  39821.60    19.60  15.12    0.23   362.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.12
nvme18n1        70.80  29723.20    20.40  22.37    0.24   419.82  102.40  40020.00    12.60  10.96    0.27   390.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  34.08
nvme19n1        68.80  29466.40    17.60  20.37    0.25   428.29   88.20  39835.20    10.40  10.55    0.30   451.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.84
nvme1n1         64.60  27423.20    16.40  20.25    0.25   424.51   89.20  39944.80    10.00  10.08    0.30   447.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.24
nvme20n1        69.20  29260.80    20.60  22.94    0.25   422.84   85.20  38606.40    11.60  11.98    0.33   453.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.28
nvme21n1        66.80  28551.20    18.60  21.78    0.26   427.41   81.80  36934.40     8.00   8.91    0.30   451.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.56
